site_id,site_name,cpt_name,borehole_id,latitude,longitude,qc10_mpa,qc50_mpa,ic_median,theta_z_m,n_profile_points,data_source
Canterbury_04342,WAI-POD11-CPT15TT.xls,WAI-POD11-CPT15TT,WAI-POD11-CPT15,-43.51945906,172.69083486,4.07,10.752799999999999,1.2914147391202078,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04343,WAI-POD11-CPT16TT.xls,WAI-POD11-CPT16TT,WAI-POD11-CPT16,-43.51964869,172.69099901,2.60018,9.14652,1.3595309366059474,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04344,WAI-POD11-CPT17TT.xls,WAI-POD11-CPT17TT,WAI-POD11-CPT17,-43.51974764,172.69104316,3.206,9.917440000000001,1.3068225400277607,1.1999999999999744,1005,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04345,WAI-POD11-CPT18TT.xls,WAI-POD11-CPT18TT,WAI-POD11-CPT18,-43.51971177,172.69136357,3.05065,8.16977,1.3367967201509066,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04346,WAI-POD11-CPT20TT.xls,WAI-POD11-CPT20TT,WAI-POD11-CPT20,-43.51981133,172.69146671,2.7868760000000004,8.71026,1.2177929454621477,1.1999999999999744,987,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04347,WAI-POD11-CPT21TT.xls,WAI-POD11-CPT21TT,WAI-POD11-CPT21,-43.52025424,172.69162984,2.25216,10.955120000000003,1.1525629102945683,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04348,WAI-POD11-CPT22TT.xls,WAI-POD11-CPT22TT,WAI-POD11-CPT22,-43.52006192,172.69177392,2.65652,10.33888,1.1114513967544015,0.7200000000000002,679,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04349,WAI-POD11-CPT23TT.xls,WAI-POD11-CPT23TT,WAI-POD11-CPT23,-43.52060011,172.69266286,3.48818,10.71708,1.2111809219866905,1.1799999999999748,997,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04350,WAI-POD11-CPT25TT.xls,WAI-POD11-CPT25TT,WAI-POD11-CPT25,-43.52094462,172.69366151,4.5671,10.408940000000001,1.1588458850552534,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04351,WAI-POD11-CPT26TT.xls,WAI-POD11-CPT26TT,WAI-POD11-CPT26,-43.52100286,172.69373296,4.25,10.53856,1.274779422241065,1.0199999999999783,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04352,WAI-POD11-CPT29TT.xls,WAI-POD11-CPT29TT,WAI-POD11-CPT29,-43.52089832,172.69493721,1.83,8.3758,1.2197089466201403,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04353,WAI-POD11-CPTB02TT.xls,WAI-POD11-CPTB02TT,WAI-POD11-CPTB002,-43.52047151,172.69415913,3.8504,9.6366,1.2264427113634224,0.5799999999999876,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04354,WAI-POD12-CPT008TT.xls,WAI-POD12-CPT008TT,WAI-POD12-CPT08,-43.51900126,172.68859083,3.8922,11.869399999999999,1.23168543509289,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04355,WAI-POD12-CPT06TT.xls,WAI-POD12-CPT06TT,WAI-POD12-CPT06,-43.51997147,172.68624487,4.3215200000000005,11.08292,1.2753924990557646,1.1999999999999744,988,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04356,WAI-POD12-CPT07TT.xls,WAI-POD12-CPT07TT,WAI-POD12-CPT07,-43.51881887,172.68788083,5.614739999999999,13.33052,1.2417648159826502,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04357,WAI-POD12-CPT10TT.xls,WAI-POD12-CPT10TT,WAI-POD12-CPT10,-43.51967979,172.68930969,3.0856040000000005,9.164739999999998,1.326721159260238,1.1999999999999744,1003,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04358,WAI-POD12-CPT11TT.xls,WAI-POD12-CPT11TT,WAI-POD12-CPT11,-43.52043655,172.68923644,3.55658,11.073739999999999,1.29974854762554,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04359,WAI-POD12-CPT12TT.xls,WAI-POD12-CPT12TT,WAI-POD12-CPT12,-43.5202469,172.68763999,2.0688360000000006,7.53027,1.3372792743489863,0.5999999999999872,2004,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04360,WAI-POD12-CPTB01TT.xls,WAI-POD12-CPTB01TT,WAI-POD12-CPTB001,-43.51954554,172.68766313,2.32092,8.998680000000002,1.1465250764999486,0.5999999999999872,2051,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04361,WAI-POD12-CPTB02TT.xls,WAI-POD12-CPTB02TT,WAI-POD12-CPTB002,-43.51867498,172.68805756,6.0251660000000005,13.65648,1.3349842073880032,1.1999999999999744,1000,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04362,WAI-POD13-CPT017TT.xls,WAI-POD13-CPT017TT,WAI-POD13-CPT17,-43.52195732,172.69145128,3.8578200000000002,11.59056,1.152576090137394,1.1199999999999761,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04363,WAI-POD13-CPT01TT.xls,WAI-POD13-CPT01TT,WAI-POD13-CPT01,-43.52044713,172.68989106,3.27476,9.3941,1.1785970824747514,0.7799999999999834,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04364,WAI-POD13-CPT05TT.xls,WAI-POD13-CPT05TT,WAI-POD13-CPT05,-43.52022317,172.69088342,3.52828,11.7953,1.1152442918266738,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04365,WAI-POD13-CPT07TT.xls,WAI-POD13-CPT07TT,WAI-POD13-CPT07,-43.52270831,172.6904337,3.0772,12.50108,1.222788748888371,1.0599999999999774,1002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04366,WAI-POD13-CPT08TT.xls,WAI-POD13-CPT08TT,WAI-POD13-CPT08,-43.52251049,172.69040712,2.02132,7.822,1.2103294729395269,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04367,WAI-POD13-CPT09TT.xls,WAI-POD13-CPT09TT,WAI-POD13-CPT09,-43.52189138,172.69243853,2.2740860000000005,7.74465,1.1971358549566329,1.1999999999999744,1000,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04368,WAI-POD13-CPT10TT.xls,WAI-POD13-CPT10TT,WAI-POD13-CPT10,-43.52237321,172.68993148,2.7442200000000003,11.46986,1.2226913285600687,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04369,WAI-POD13-CPT12TT.xls,WAI-POD13-CPT12TT,WAI-POD13-CPT12,-43.52081643,172.69045765,2.3476399999999997,9.78356,1.3445423902314135,1.1999999999999744,1004,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04370,WAI-POD13-CPT13TT.xls,WAI-POD13-CPT13TT,WAI-POD13-CPT13,-43.52074119,172.69005865,3.06464,9.157,1.29453568715219,0.6999999999999851,996,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04371,WAI-POD13-CPT14TT.xls,WAI-POD13-CPT14TT,WAI-POD13-CPT14,-43.52066022,172.68977173,2.96816,9.438139999999999,1.1560241274578777,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04372,WAI-POD13-CPT16TT.xls,WAI-POD13-CPT16TT,WAI-POD13-CPT16,-43.52171282,172.69123358,3.37972,11.61594,1.2728926010153019,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04373,WAI-POD13-CPTB002TT.xls,WAI-POD13-CPTB002TT,WAI-POD13-CPTB002,-43.52272005,172.69058145,2.7681999999999998,10.554200000000002,1.22874776333386,0.8799999999999996,702,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04374,WAI-POD13-CPTB01TT.xls,WAI-POD13-CPTB01TT,WAI-POD13-CPTB001,-43.52040251,172.68986358,2.6355999999999997,8.3482,1.1461543607728535,0.5999999999999872,1501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04375,WAI-POD14-CPT01TT.xls,WAI-POD14-CPT01TT,WAI-POD14-CPT01,-43.52182761,172.68598546,1.34942,11.35544,1.3425830643643428,1.0199999999999783,953,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04376,WAI-POD14-CPT04TT.xls,WAI-POD14-CPT04TT,WAI-POD14-CPT04,-43.52121458,172.68572578,2.58992,9.18942,1.1938715430268545,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04377,WAI-POD14-CPT06TT.xls,WAI-POD14-CPT06TT,WAI-POD14-CPT06,-43.5219359,172.68605825,1.9795,10.55662,1.401945722633593,1.1999999999999744,1006,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04378,WAI-POD14-CPT07TT.xls,WAI-POD14-CPT07TT,WAI-POD14-CPT07,-43.52225608,172.68669534,3.4657199999999997,10.477699999999999,1.2915201731320578,0.5999999999999872,1794,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04379,WAI-POD14-CPT08TT.xls,WAI-POD14-CPT08TT,WAI-POD14-CPT08,-43.52142705,172.68772944,3.0942800000000004,8.44132,1.363890976201042,1.1999999999999744,965,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04380,WAI-POD14-CPT09TT.xls,WAI-POD14-CPT09TT,WAI-POD14-CPT09,-43.52120687,172.68722332,3.7485399999999998,9.37678,1.1739789751087608,1.1999999999999744,1002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04381,WAI-POD14-CPT10TT.xls,WAI-POD14-CPT10TT,WAI-POD14-CPT10,-43.52148801,172.68677956,3.6426820000000006,9.71403,1.3331736864275063,1.1999999999999744,1000,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04382,WAI-POD14-CPT11TT.xls,WAI-POD14-CPT11TT,WAI-POD14-CPT11,-43.52042128,172.68560383,3.05836,11.9865,1.1566398765430836,0.5999999999999872,1404,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04383,WAI-POD14-CPT15TT.xls,WAI-POD14-CPT15TT,WAI-POD14-CPT15,-43.52272318,172.68681181,1.88664,9.61626,1.2583951227995616,1.079999999999977,981,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04384,WAI-POD14-CPTB001TT.xls,WAI-POD14-CPTB001TT,WAI-POD14-CPTB001,-43.52052972,172.68536517,5.456600000000001,13.6764,1.3236680737470934,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04385,WAI-POD15-CPT013TT.xls,WAI-POD15-CPT013TT,WAI-POD15-CPT13,-43.52279671,172.68793616,3.62486,9.532020000000001,1.2562408660444864,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04386,WAI-POD15-CPT02TT.xls,WAI-POD15-CPT02TT,WAI-POD15-CPT02,-43.52246972,172.68900294,3.25372,10.174,1.3849489382035758,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04387,WAI-POD15-CPT03TT.xls,WAI-POD15-CPT03TT,WAI-POD15-CPT03,-43.52478797,172.68898011,0.75378,8.671,1.167573624077166,1.1999999999999744,840,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04388,WAI-POD15-CPT04TT.xls,WAI-POD15-CPT04TT,WAI-POD15-CPT04,-43.5250894,172.68908173,2.24966,11.12748,1.2673767761658383,1.0399999999999778,763,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04389,WAI-POD15-CPT06TT.xls,WAI-POD15-CPT06TT,WAI-POD15-CPT06,-43.52460455,172.68818803,1.5235999999999998,10.906799999999999,1.2168671506058435,0.9999999999999787,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04390,WAI-POD15-CPT07TT.xls,WAI-POD15-CPT07TT,WAI-POD15-CPT07,-43.52172556,172.68891063,2.3102199999999997,9.5689,1.3988313202143081,0.5999999999999872,2007,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04391,WAI-POD15-CPT08TT.xls,WAI-POD15-CPT08TT,WAI-POD15-CPT08,-43.52109201,172.6890472,1.7451700000000003,10.26439,1.31525363295742,1.1999999999999744,1000,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04392,WAI-POD15-CPT10TT.xls,WAI-POD15-CPT10TT,WAI-POD15-CPT10,-43.52153484,172.68894574,1.5574000000000001,9.54,1.3006737279051654,0.5999999999999872,2034,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04393,WAI-POD15-CPT11TT.xls,WAI-POD15-CPT11TT,WAI-POD15-CPT011,-43.52114232,172.68864718,2.3539,11.42698,1.3427300013145071,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04394,WAI-POD15-CPT12TT.xls,WAI-POD15-CPT12TT,WAI-POD15-CPT12,-43.5228962,172.68768233,2.33002,8.1402,1.279343361256934,0.5999999999999872,2108,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04395,WAI-POD15-CPT14TT.xls,WAI-POD15-CPT14TT,WAI-POD15-CPT14,-43.52280466,172.68828036,2.1646199999999998,10.05008,1.289249310884021,1.1999999999999744,869,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04396,WAI-POD15-CPT15TT.xls,WAI-POD15-CPT15TT,WAI-POD15-CPT15,-43.52234295,172.68845625,1.9928599999999999,9.628680000000001,1.3632959326095062,0.5999999999999872,1801,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04397,WAI-POD15-CPT16TT.xls,WAI-POD15-CPT16TT,WAI-POD15-CPT16,-43.52221602,172.68934921,3.2844,12.680399999999999,1.2683043438663222,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04398,WAI-POD15-CPT17TT.xls,WAI-POD15-CPT17TT,WAI-POD15-CPT17,-43.52189423,172.68910792,4.0588,9.42674,1.253163208593211,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04399,WAI-POD15-CPT18TT.xls,WAI-POD15-CPT18TT,WAI-POD15-CPT18,-43.52049604,172.6891033,4.522,10.3614,1.2605128228508828,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04400,WAI-POD15-CPT19TT.xls,WAI-POD15-CPT19TT,WAI-POD15-CPT19,-43.52064581,172.68847024,2.90486,11.29744,1.2503979413376254,0.5799999999999876,1008,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04401,WAI-POD15-CPT21TT.xls,WAI-POD15-CPT21TT,WAI-POD15-CPT21,-43.52401298,172.68906904,2.9246200000000004,9.60218,1.3566961300115787,1.1999999999999744,1004,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04402,WAI-POD15-CPT24TT.xls,WAI-POD15-CPT24TT,WAI-POD15-CPT24,-43.52151891,172.68911478,2.8276999999999997,11.390780000000001,1.3110226606530506,1.1999999999999744,981,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04403,WAI-POD15-CPT25TT.xls,WAI-POD15-CPT25TT,WAI-POD15-CPT25,-43.52178523,172.69031296,4.485720000000001,12.72844,1.274005074544813,1.1999999999999744,983,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04404,WAI-POD15-CPT9TT.xls,WAI-POD15-CPT9TT,WAI-POD15-CPT09,-43.52159794,172.68844955,2.5054000000000003,9.0994,1.3085957998130429,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04405,WAI-POD15-CPTB002TT.xls,WAI-POD15-CPTB002TT,WAI-POD15-CPTB002,-43.52134166,172.68873621,2.729,10.571399999999999,1.3491850934919296,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04406,WAI-POD15-CPTB003TT.xls,WAI-POD15-CPTB003TT,WAI-POD15-CPTB003,-43.52237153,172.68837583,2.8158000000000003,10.094,1.3311907193774326,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04407,WAI-POD16-CPT01TT.xls,WAI-POD16-CPT01TT,WAI-POD16-CPT01,-43.51956677,172.68521207,0.84076,12.45364,1.2037451018109153,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04408,WAI-POD16-CPT02TT.xls,WAI-POD16-CPT02TT,WAI-POD16-CPT02,-43.51955022,172.68505508,3.316368,10.3474,1.130359499268905,1.1999999999999744,987,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04409,WAI-POD16-CPT05TT.xls,WAI-POD16-CPT05TT,WAI-POD16-CPT05,-43.51863322,172.68357388,1.95946,10.886959999999998,1.2722796573165724,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04410,WAI-POD16-CPT06TT.xls,WAI-POD16-CPT06TT,WAI-POD16-CPT06,-43.51861658,172.68361083,1.9759200000000001,10.846620000000001,1.2803620953690251,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04411,WAI-POD16-CPT09TT.xls,WAI-POD16-CPT09TT,WAI-POD16-CPT09,-43.5191564,172.6813112,3.12346,14.94224,1.423453904981362,0.5399999999999885,938,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04412,WAI-POD16-CPTB002TT.xls,WAI-POD16-CPTB002TT,WAI-POD16-CPTB002,-43.51887657,172.6814084,1.8945999999999998,13.037799999999999,1.32823141835726,0.5999999999999872,2023,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04413,WAI-TCR01-CPT001TT.xls,WAI-TCR01-CPT001TT,WAI-TCR01-CPT001,-43.50945753,172.68354792,3.4498,10.1174,1.0462075350654014,0.33999999999999275,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04414,WAI-TCR01-CPT007TT.xls,WAI-TCR01-CPT007TT,WAI-TCR01-CPT007,-43.50889357,172.68359141,3.41536,8.88468,1.0438110225025978,0.6000000000000005,501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04415,WAI-TCR01-CPT008TT.xls,WAI-TCR01-CPT008TT,WAI-TCR01-CPT008,-43.50911823,172.68358913,4.80412,9.845559999999999,0.9769553460109411,0.4800000000000004,501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04416,WAI-TCR01-CPT011TT.xls,WAI-TCR01-CPT011TT,WAI-TCR01-CPT011,-43.50944132,172.6836765,3.31494,11.035160000000001,1.2251742117687177,0.25999999999999446,1011,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04417,WAI-TCR01-CPT012TT.xls,WAI-TCR01-CPT012TT,WAI-TCR01-CPT012,-43.50943391,172.68356585,1.4508400000000001,9.99424,1.1981705396494038,0.5399999999999885,1011,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04418,WAI-TCR01-CPT013TT.xls,WAI-TCR01-CPT013TT,WAI-TCR01-CPT013,-43.50837094,172.68337636,2.0981000000000005,9.20126,1.124534981785408,0.5999999999999872,1011,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04419,WAI-TCR01-CPT014TT.xls,WAI-TCR01-CPT014TT,WAI-TCR01-CPT014,-43.50837862,172.68348724,2.55932,10.119219999999999,1.1684599595004093,0.5999999999999872,1011,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04420,WAI-TCR01-CPT015TT.xls,WAI-TCR01-CPT015TT,WAI-TCR01-CPT015,-43.50818128,172.68347145,1.9651,6.77842,1.1393351416000752,0.5199999999999889,1011,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04421,WAI-TCR01-CPT016TT.xls,WAI-TCR01-CPT016TT,WAI-TCR01-CPT016,-43.50817684,172.68336092,1.8461780000000003,8.72003,1.143384440888987,0.3999999999999915,1012,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04422,WAI-TCR01-CPT017TT.xls,WAI-TCR01-CPT017TT,WAI-TCR01-CPT017,-43.50817196,172.68341981,1.8081599999999998,8.860700000000003,1.1534459338099163,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04423,WAI-TCR01-CPT018TT.xls,WAI-TCR01-CPT018TT,WAI-TCR01-CPT018,-43.50817188,172.68345431,2.5008,6.15046,1.1170327405500535,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04424,WAI-TCR01-CPT019TT.xls,WAI-TCR01-CPT019TT,WAI-TCR01-CPT019,-43.5081727,172.68339235,1.5358600000000002,9.932619999999998,1.152602029486433,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04425,WAI-TCR01-CPT020TT.xls,WAI-TCR01-CPT020TT,WAI-TCR01-CPT020,-43.50849703,172.68340588,5.53702,10.53752,1.1722558080486547,0.2100000000000002,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04426,WAI-TCR01-CPT021TT.xls,WAI-TCR01-CPT021TT,WAI-TCR01-CPT021,-43.50852031,172.68345843,6.1673800000000005,10.255100000000002,1.1611633195354083,0.5500000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04427,WAI-TCR01-CPT022TT.xls,WAI-TCR01-CPT022TT,WAI-TCR01-CPT022,-43.50854723,172.68352643,5.548176000000001,11.639710000000001,1.128621650451565,0.30000000000000027,612,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04428,WAI-TCR01-CPT023TT.xls,WAI-TCR01-CPT023TT,WAI-TCR01-CPT023,-43.50853485,172.68354455,5.034428000000001,10.40698,1.1196644312881334,0.6000000000000005,612,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04429,WAI-TCR01-CPT024TT.xls,WAI-TCR01-CPT024TT,WAI-TCR01-CPT024,-43.50943671,172.68366823,2.9282,10.826340000000002,1.1020575927374567,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04430,WAI-TCR01-CPT025TT.xls,WAI-TCR01-CPT025TT,WAI-TCR01-CPT025,-43.50943476,172.68364685,3.7563,10.652040000000001,1.0965223961588941,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04431,WAI-TCR01-CPT026TT.xls,WAI-TCR01-CPT026TT,WAI-TCR01-CPT026,-43.50943072,172.68361905,2.45,9.050500000000001,1.085812369871992,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04432,WAI-TCR01-CPT027TT.xls,WAI-TCR01-CPT027TT,WAI-TCR01-CPT027,-43.50942649,172.68358407,3.2417,10.11106,1.0758850214124627,0.6000000000000005,601,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04433,WAI-TCR01-CPT028TT.xls,WAI-TCR01-CPT028TT,WAI-TCR01-CPT028,-43.50817407,172.68336984,1.8309000000000002,11.37332,1.2192828045638917,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04434,WAI-TCR01-CPT029TT.xls,WAI-TCR01-CPT029TT,WAI-TCR01-CPT029,-43.50944427,172.68366659,2.324722,9.63984,1.1176605285353838,0.6000000000000005,612,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04435,WAI-TCR01-CPT030TT.xls,WAI-TCR01-CPT030TT,WAI-TCR01-CPT030,-43.50944502,172.68364581,2.614178000000001,9.50393,1.107195157750446,0.6000000000000005,612,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04436,WAI-TCR01-CPT031TT.xls,WAI-TCR01-CPT031TT,WAI-TCR01-CPT031,-43.50944476,172.68361601,4.082538,8.81675,1.12398273603652,0.6000000000000005,612,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04437,WAI-TCR01-CPT032TT.xls,WAI-TCR01-CPT032TT,WAI-TCR01-CPT032,-43.50944313,172.68358164,2.8581399999999997,9.87828,1.1425601778119272,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04438,WAI-TCR01-CPT033TT.xls,WAI-TCR01-CPT033TT,WAI-TCR01-CPT033,-43.50855019,172.6833936,4.406680000000001,8.695560000000002,1.1412344129726393,0.3600000000000003,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04439,WAI-TCR01-CPT034TT.xls,WAI-TCR01-CPT034TT,WAI-TCR01-CPT034,-43.50854774,172.68345124,4.848312000000001,10.77357,1.2815735532773407,0.40000000000000036,612,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04440,WAI-TCR01-CPT035TT.xls,WAI-TCR01-CPT035TT,WAI-TCR01-CPT035,-43.50856401,172.68354217,4.238684,11.173720000000001,1.1851629230835177,0.6000000000000005,612,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04441,WAI-TCR01-CPT036TT.xls,WAI-TCR01-CPT036TT,WAI-TCR01-CPT036,-43.50855272,172.68356202,4.939,10.129260000000002,1.2113022879901065,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04442,WAI-TCR01-CPT037TT.xls,WAI-TCR01-CPT037TT,WAI-TCR01-CPT037,-43.50818128,172.68337054,1.42802,11.15556,1.2234565899648482,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04443,WAI-TCR01-CPT038TT.xls,WAI-TCR01-CPT038TT,WAI-TCR01-CPT038,-43.50818268,172.68339168,1.41906,9.752040000000001,1.2212846009375142,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04444,WAI-TCR01-CPT039TT.xls,WAI-TCR01-CPT039TT,WAI-TCR01-CPT039,-43.5081842,172.68341974,2.1342800000000004,8.31858,1.1704604216563477,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04445,WAI-TCR01-CPT040TT.xls,WAI-TCR01-CPT040TT,WAI-TCR01-CPT040,-43.50818538,172.68345473,2.44798,6.684080000000001,1.161030566609053,0.6000000000000005,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04446,WAI-TCR01-CPT041TT.xls,WAI-TCR01-CPT041TT,WAI-TCR01-CPT041,-43.50891756,172.68344462,2.9120400000000006,11.34308,1.1501590778773454,0.28000000000000025,611,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_04447,WAI-TCR01-CPT043TT.xls,WAI-TCR01-CPT043TT,WAI-TCR01-CPT043,-43.50906869,172.68351359,4.959026000000001,10.273700000000002,1.1407614895662717,0.5200000000000005,612,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
