scenario,gradation,year,layer,z_mid_m,gw_depth_m,fc_pct,pga_g,n160,n1_60cs,csr,pf_nonstationary,fs_deterministic_nonstationary,crr_benchmark_module,crr_bi14_spt_style,fs_bi14_spt_style,delta_fs_bi14_minus_benchmark,pf_bi14_spt_style_diagnostic,delta_pf_bi14_minus_benchmark,method_status
seasonal,constant,28,L4,12.5,2.4920245676671806,28.0,0.28,24.0,31.877396808363123,0.26902317891904176,0.05316666666666667,1.8253870560321075,0.49107142857142855,0.5643423913928823,2.0977463490709556,0.2723592930388481,0.0037742760022423383,-0.04939239066442433,direct_spt_model_form_check_not_site_validation
seasonal,constant,30,L4,12.5,2.9,28.0,0.28,24.0,31.877396808363123,0.2609474006930485,0.043583333333333335,1.8818789812322143,0.49107142857142855,0.5643423913928823,2.1626672267822906,0.2807882455500763,0.0027051545954338563,-0.04087817873789948,direct_spt_model_form_check_not_site_validation
seasonal,constant,32,L4,12.5,3.307975432332819,28.0,0.28,24.0,31.877396808363123,0.253342343790783,0.03758333333333334,1.93837090643232,0.49107142857142855,0.5643423913928823,2.227588104493624,0.28921719806130386,0.0019373327832252762,-0.03564600055010806,direct_spt_model_form_check_not_site_validation
seasonal,constant,34,L4,12.5,3.1245033635316135,28.0,0.28,24.0,31.877396808363123,0.25670686226827305,0.04275,1.9129657237531554,0.49107142857142855,0.5643423913928823,2.1983923078889607,0.28542658413580524,0.002251340394013146,-0.04049865960598686,direct_spt_model_form_check_not_site_validation
seasonal,constant,36,L4,12.5,2.5754966364683876,28.0,0.28,24.0,31.877396808363123,0.26733045158640945,0.05383333333333333,1.8369453448242843,0.49107142857142855,0.5643423913928823,2.111029207648907,0.2740838628246225,0.003525941911077912,-0.05030739142225542,direct_spt_model_form_check_not_site_validation
seasonal,constant,38,L4,12.5,2.392024567667181,28.0,0.28,24.0,31.877396808363123,0.27107951500778793,0.057,1.8115401621451197,0.49107142857142855,0.5643423913928823,2.0818334110442436,0.2702932488991239,0.004094656191366952,-0.05290534380863305,direct_spt_model_form_check_not_site_validation
seasonal,constant,40,L4,12.5,2.8,28.0,0.28,24.0,31.877396808363123,0.26288168811346274,0.04808333333333333,1.8680320873452263,0.49107142857142855,0.5643423913928823,2.1467542887555777,0.2787222014103514,0.0029355069805702128,-0.04514782635276312,direct_spt_model_form_check_not_site_validation
seasonal,constant,42,L4,12.5,3.207975432332819,28.0,0.28,24.0,31.877396808363123,0.25516513453212175,0.03783333333333333,1.9245240125453325,0.49107142857142855,0.5643423913928823,2.211675166466912,0.2871511539215794,0.0021026507824290497,-0.03573068255090428,direct_spt_model_form_check_not_site_validation
seasonal,constant,44,L4,12.5,3.0245033635316148,28.0,0.28,24.0,31.877396808363123,0.25857856857015876,0.04416666666666667,1.8991188298661679,0.49107142857142855,0.5643423913928823,2.1824793698622487,0.2833605399960808,0.002443294648680039,-0.04172337201798663,direct_spt_model_form_check_not_site_validation
seasonal,constant,46,L4,12.5,2.475496636468388,28.0,0.28,24.0,31.877396808363123,0.26936089398735297,0.057,1.8230984509372965,0.49107142857142855,0.5643423913928823,2.0951162696221943,0.2720178186848978,0.0038254628025604087,-0.05317453719743959,direct_spt_model_form_check_not_site_validation
seasonal,constant,48,L4,12.5,2.292024567667181,28.0,0.28,24.0,31.877396808363123,0.273167529323426,0.05825,1.7976932682581312,0.49107142857142855,0.5643423913928823,2.0659204730175307,0.26822720475939943,0.004441902380703744,-0.05380809761929626,direct_spt_model_form_check_not_site_validation
seasonal,constant,50,L4,12.5,2.6999999999999997,28.0,0.28,24.0,31.877396808363123,0.26484486571459026,0.04816666666666667,1.8541851934582378,0.49107142857142855,0.5643423913928823,2.130841350728865,0.276656157270627,0.003185307061364273,-0.0449813596053024,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,0,L1,2.0,3.2,8.0,0.28,10.0,10.42484444292229,0.17921540000000002,0.7405,0.7603740083287055,0.1362707320522323,0.10807279200743383,0.6030329536827406,-0.15734105464596493,0.9659165335920221,0.22541653359202207,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,2,L1,2.0,3.607975432332819,8.2,0.28,10.0,10.47929925800245,0.17921540000000002,0.7428333333333333,0.764006475134227,0.13692172604377056,0.10841630773335159,0.6049497293946368,-0.15905674573959028,0.9650422489428068,0.22220891560947342,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,4,L1,2.0,3.4245033635316133,8.4,0.28,10.0,10.536927776179398,0.17921540000000002,0.7293333333333333,0.7678609447851612,0.1376125063640506,0.10878050935993185,0.6069819299007331,-0.16087901488442813,0.9640984181903965,0.23476508485706327,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,6,L1,2.0,2.8754966364683874,8.6,0.28,10.0,10.597524177025196,0.17921540000000002,0.73675,0.771925341778024,0.1383409088968853,0.10916420732603498,0.6091229175954463,-0.16280242418257762,0.9630851126705104,0.22633511267051043,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,8,L1,2.0,2.692024567667181,8.8,0.28,10.0,10.660867627855874,0.17921540000000002,0.7233333333333334,0.7761865084248941,0.13910457558197079,0.10956611284508438,0.6113655012073983,-0.16482100721749582,0.9620027193447565,0.23866938601142307,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,10,L1,2.0,3.1,9.0,0.28,10.0,10.726727724576358,0.17921540000000002,0.7185833333333334,0.7806305379855152,0.1399010141172893,0.10998487034438595,0.6137021168068477,-0.16692842117866746,0.9608519097397312,0.24226857640639787,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,12,L1,2.0,3.5079754323328194,9.2,0.28,10.0,10.794869249895504,0.17921540000000002,0.7245,0.7852430683045997,0.14072765058343617,0.11041908596824511,0.616124986849596,-0.16911808145500362,0.9596336117584002,0.2351336117584002,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,14,L1,2.0,3.3245033635316132,9.4,0.28,10.0,10.865056238431336,0.17921540000000002,0.70925,0.7900095353036972,0.14158187487326623,0.11086735208158366,0.6186262569041703,-0.17138327839952694,0.9583489840077836,0.24909898400778352,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,16,L1,2.0,2.7754966364683873,9.6,0.28,10.0,10.937055369988979,0.17921540000000002,0.713,0.7949153874935635,0.142461079135814,0.11132826789255017,0.6211981107234654,-0.17371727677009807,0.9569993922303457,0.24399939223034572,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,18,L1,2.0,2.5920245676671807,9.8,0.28,10.0,11.01063873360181,0.17921540000000002,0.70975,0.7999462638760481,0.14336268965905152,0.11180045643373482,0.6238328649978451,-0.176113398878203,0.9555863874385138,0.24583638743851377,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,20,L1,2.0,3.0,10.0,0.28,10.0,11.085586017933451,0.17921540000000002,0.69925,0.8050881383304005,0.14428419274613807,0.11228257821512022,0.626523045536936,-0.17856509279346444,0.9541116854035765,0.25486168540357645,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,22,L1,2.0,3.407975432332819,10.2,0.28,10.0,11.161686190302968,0.17921540000000002,0.69825,0.810327433947032,0.14522315520579093,0.11277334189945028,0.6292614468368805,-0.18106598711015154,0.9525771472208318,0.2543271472208317,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,24,L1,2.0,3.224503363531613,10.4,0.28,10.0,11.238738728601453,0.17921540000000002,0.6950833333333334,0.8156511108816685,0.1461772400971026,0.11327151236208322,0.6320411770533291,-0.18360993382833946,0.9509847607478729,0.2559014274145395,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,26,L1,2.0,2.6754966364683876,10.6,0.28,10.0,11.316554469100689,0.17921540000000002,0.6864166666666667,0.8210467312342232,0.14714421835683383,0.11377591649054059,0.6348556903622153,-0.18619104087200788,0.9493366227832518,0.26291995611658514,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,28,L1,2.0,2.4920245676671806,10.8,0.28,10.0,11.39495612971379,0.17921540000000002,0.6818333333333333,0.8265025042713713,0.14812197690399553,0.11428544706008784,0.6376988085850201,-0.18880369568635114,0.9476349219132715,0.2658015885799382,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,30,L1,2.0,2.9,11.0,0.28,10.0,11.473778563499312,0.17921540000000002,0.675,0.832007315056125,0.1491085237707095,0.11479906499549407,0.6405647338091149,-0.19144258124701008,0.9458819220030206,0.2708819220030205,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,32,L1,2.0,3.307975432332819,11.2,0.28,10.0,11.552868791734353,0.17921540000000002,0.6651666666666667,0.8375507392556149,0.15010199075599073,0.11531580029909799,0.6434480535662559,-0.19410268568935896,0.9440799463435499,0.2789132796768832,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,34,L1,2.0,3.1245033635316135,11.4,0.28,10.0,11.632085860172884,0.17921540000000002,0.669,0.8431230465937375,0.15110063404451532,0.1158347518939321,0.6463437399572363,-0.19677930663650123,0.9422313624910837,0.2732313624910837,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,36,L1,2.0,2.5754966364683876,11.6,0.28,10.0,11.711300556466503,0.17921540000000002,0.6585,0.8487151951146258,0.15210283317854573,0.11635508659963507,0.6492471439376027,-0.19946805117702304,0.940338567847834,0.281838567847834,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,38,L1,2.0,2.392024567667181,11.8,0.28,10.0,11.790395021363551,0.17921540000000002,0.6526666666666666,0.8543188181366327,0.1531070887198839,0.1168760374293309,0.6521539858144495,-0.20216483232218319,0.9384039760391307,0.2857373093724641,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,40,L1,2.0,2.8,12.0,0.28,10.0,11.86926228134402,0.17921540000000002,0.6450833333333333,0.8599262055109999,0.15411201889113607,0.11739690136824535,0.6550603428513695,-0.20486586265963036,0.9364300041400606,0.29134667080672727,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,42,L1,2.0,3.207975432332819,12.2,0.28,10.0,11.947805725859276,0.17921540000000002,0.6406666666666667,0.8655302805579275,0.1551163554423012,0.11791703676993304,0.6579626347397212,-0.2075676458182063,0.9344190607983744,0.29375239413170773,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,44,L1,2.0,3.0245033635316148,12.4,0.28,10.0,12.02593854835187,0.17921540000000002,0.6303333333333333,0.8711245738366118,0.15611893894995793,0.11843586048373715,0.660857607570204,-0.21026696626640784,0.9323735352906819,0.3020402019573486,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,46,L1,2.0,2.475496636468388,12.600000000000001,0.28,10.0,12.103583166727596,0.17921540000000002,0.6274166666666666,0.8767031947146928,0.1571187137220716,0.11895284480748072,0.6637423168292497,-0.21296087788544316,0.9302957875372377,0.3028791208705711,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,48,L1,2.0,2.292024567667181,12.8,0.28,10.0,12.180670635917377,0.17921540000000002,0.6364166666666666,0.8822608015354225,0.15811472245149139,0.11946751434228872,0.6666141098493138,-0.21564669168610873,0.9281881390880331,0.2917714724213665,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,50,L1,2.0,2.6999999999999997,13.0,0.28,10.0,12.257140062565918,0.17921540000000002,0.6206666666666667,0.8877925710359588,0.1591061007352378,0.11997944281167595,0.6694706080597758,-0.218321962976183,0.926052865080341,0.3053861984136743,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,0,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.50875,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.3942997113756941,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,2,L2,4.5,3.607975432332819,14.2,0.28,13.0,15.830970151529089,0.19675758809649993,0.4236666666666667,1.063063815978756,0.2091658724246415,0.14577025526927317,0.7408621780715264,-0.32220163790722955,0.8602878935204701,0.4366212268538034,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,4,L2,4.5,3.4245033635316133,14.4,0.28,13.0,15.905371963829179,0.20172099938639182,0.453,1.0424576307151936,0.21028559508583902,0.146355451499491,0.7255340393151165,-0.3169235914000771,0.8763648242791424,0.4233648242791424,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,6,L2,4.5,2.8754966364683874,14.6,0.28,13.0,15.978917345957672,0.2181909876656064,0.5258333333333334,0.9688554959459417,0.21139553756569593,0.14693634751483864,0.6734299573364108,-0.2954255386095309,0.9230290658296476,0.39719573249631424,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,8,L2,4.5,2.692024567667181,14.8,0.28,13.0,16.051594383339175,0.22431147440098914,0.5535833333333333,0.947322966404522,0.21249541132811703,0.14751280111748968,0.657624856291521,-0.28969811011300095,0.9346551460544722,0.3810718127211389,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,10,L2,4.5,3.1,15.0,0.28,13.0,16.12339449652951,0.2111414463955638,0.4706666666666667,1.0115729595671938,0.21358497781765848,0.1480846942177992,0.7013530348767686,-0.31021992469042525,0.8995935876062956,0.4289269209396289,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,12,L2,4.5,3.5079754323328194,15.2,0.28,13.0,16.194312112886166,0.1994321606871688,0.42075,1.0763762647542374,0.21466404419232163,0.1486519307537325,0.7453759225269055,-0.3310003422273319,0.8553617332824377,0.4346117332824377,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,14,L2,4.5,3.3245033635316132,15.4,0.28,13.0,16.26434436291288,0.204533175907053,0.44233333333333336,1.0547553391911504,0.21573245932968693,0.1492144347515321,0.7295365853964949,-0.3252187537946555,0.8722655300340525,0.42993219670071914,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,16,L2,4.5,2.7754966364683873,15.6,0.28,13.0,16.333490800109878,0.2214848738200861,0.5171666666666667,0.9788032309355363,0.21679011009844987,0.14977214852218523,0.6762184068779628,-0.3025848240575736,0.9208547685604633,0.40368810189379667,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,18,L2,4.5,2.5920245676671807,15.8,0.28,13.0,16.401753143090726,0.2277942211640923,0.5428333333333333,0.956288165575958,0.21783691788581389,0.15032503098764577,0.6599159110334,-0.296372254542558,0.9330432691327835,0.3902099357994502,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,20,L2,4.5,3.0,16.0,0.28,13.0,16.46913503869021,0.21422442263898195,0.476,1.0216987992023019,0.21887283537005425,0.15087305613038124,0.7042757042909038,-0.3174230949113981,0.8969286240132877,0.4209286240132877,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,22,L2,4.5,3.407975432332819,16.2,0.28,13.0,16.53564184477822,0.20218044749259392,0.40508333333333335,1.0876315996622872,0.21989784352680697,0.15141621155960439,0.7489161955937946,-0.33871540406849254,0.8514385151144243,0.4463551817810909,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,24,L2,4.5,3.224503363531613,16.4,0.28,13.0,16.60128043150583,0.207424869632325,0.4355833333333333,1.065021514771917,0.2209119488571862,0.15195449718748005,0.7325760766142939,-0.3324454381576232,0.8691055408622383,0.433522207528905,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,26,L2,4.5,2.6754966364683876,16.6,0.28,13.0,16.666058999737075,0.22487973561288185,0.5103333333333333,0.9868171546041251,0.22191518082563202,0.15248792400863587,0.6780865496530798,-0.3087306049510453,0.9193774054160668,0.4090440720827335,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,28,L2,4.5,2.4920245676671806,16.8,0.28,13.0,16.729986915458667,0.23138682252035142,0.53625,0.9633547281015776,0.22290758949538114,0.15301651297642763,0.6613017600125832,-0.3020529680889944,0.9320561972006467,0.3958061972006467,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,30,L2,4.5,2.9,17.0,0.28,13.0,16.793074559007557,0.21739876495377922,0.46825,1.029855176027347,0.22388924334960214,0.15354029396959204,0.7062611142351061,-0.32359406179224104,0.8950956490744841,0.42684564907448413,direct_spt_model_form_check_not_site_validation
seasonal,fines_accumulation,32,L2,4.5,3.307975432332819,17.2,0.28,13.0,16.855333188009293,0.20500553856484374,0.3968333333333333,1.0968495234843458,0.22486022728650054,0.15405930484315092,0.7514885008554127,-0.3453610226289331,0.8485556118709843,0.45172227853765096,direct_spt_model_form_check_not_site_validation
