holdout_family,site_id,site_family,model_name,pf,observed_liquefaction,validation_protocol,holdout_family_pair,validation_split,wtd_event_site_adjusted_m,qc10_mpa,ic_median,theta_z_m,year,layer_id,csr,crr,fs,beta_equivalent,critical_layer_rank,notes
,Boeing_Field_01,Boeing Field,M0_static_stationary,0.8864546822811945,1,exhaustive paired-family spatial holdout,Boeing Field+Blair Waterway,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.2078872475767959,,spatial cross-fitted site-calibrated probability
,Blair_Waterway_01,Blair Waterway,M0_static_stationary,0.001415504333433713,0,exhaustive paired-family spatial holdout,Boeing Field+Blair Waterway,,2.836706806850911,0.379904905,1.6811157274605733,0.9138655462184874,2001,site_screening_profile,,,,2.9855154174976537,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M1_nonstationary_groundwater_only,0.889237365538198,1,exhaustive paired-family spatial holdout,Boeing Field+Blair Waterway,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.2224823645881435,,spatial cross-fitted site-calibrated probability
,Blair_Waterway_01,Blair Waterway,M1_nonstationary_groundwater_only,0.0014264221330346208,0,exhaustive paired-family spatial holdout,Boeing Field+Blair Waterway,,2.836706806850911,0.379904905,1.6811157274605733,0.9138655462184874,2001,site_screening_profile,,,,2.983164704508058,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M2_nonstationary_groundwater_gradation,0.8988922646399956,1,exhaustive paired-family spatial holdout,Boeing Field+Blair Waterway,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.2752649738950708,,spatial cross-fitted site-calibrated probability
,Blair_Waterway_01,Blair Waterway,M2_nonstationary_groundwater_gradation,7.921509449436487e-05,0,exhaustive paired-family spatial holdout,Boeing Field+Blair Waterway,,2.836706806850911,0.379904905,1.6811157274605733,0.9138655462184874,2001,site_screening_profile,,,,3.777469045031874,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M3_full_nonstationary_random_field,0.9391084570892004,1,exhaustive paired-family spatial holdout,Boeing Field+Blair Waterway,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.5473325118600056,,spatial cross-fitted site-calibrated probability
,Blair_Waterway_01,Blair Waterway,M3_full_nonstationary_random_field,5.0718256698780746e-05,0,exhaustive paired-family spatial holdout,Boeing Field+Blair Waterway,,2.836706806850911,0.379904905,1.6811157274605733,0.9138655462184874,2001,site_screening_profile,,,,3.887129814243119,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M0_static_stationary,0.8847073804450779,1,exhaustive paired-family spatial holdout,Boeing Field+Bush School,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.1988526676688422,,spatial cross-fitted site-calibrated probability
,Bush_School_01,Bush School,M0_static_stationary,0.0056803537732167415,0,exhaustive paired-family spatial holdout,Boeing Field+Bush School,,2.836706806850911,2.440316754,1.809845139010806,0.5819327731092436,2001,site_screening_profile,,,,2.5314034938955507,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M1_nonstationary_groundwater_only,0.8875626097570355,1,exhaustive paired-family spatial holdout,Boeing Field+Bush School,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.2136673409892218,,spatial cross-fitted site-calibrated probability
,Bush_School_01,Bush School,M1_nonstationary_groundwater_only,0.005649030702969632,0,exhaustive paired-family spatial holdout,Boeing Field+Bush School,,2.836706806850911,2.440316754,1.809845139010806,0.5819327731092436,2001,site_screening_profile,,,,2.5333421467982404,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M2_nonstationary_groundwater_gradation,0.8981953867233287,1,exhaustive paired-family spatial holdout,Boeing Field+Bush School,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.2713357575401432,,spatial cross-fitted site-calibrated probability
,Bush_School_01,Bush School,M2_nonstationary_groundwater_gradation,0.004522993480597924,0,exhaustive paired-family spatial holdout,Boeing Field+Bush School,,2.836706806850911,2.440316754,1.809845139010806,0.5819327731092436,2001,site_screening_profile,,,,2.6103112753604747,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M3_full_nonstationary_random_field,0.9374688863014315,1,exhaustive paired-family spatial holdout,Boeing Field+Bush School,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.5338676035119692,,spatial cross-fitted site-calibrated probability
,Bush_School_01,Bush School,M3_full_nonstationary_random_field,0.004520219200445112,0,exhaustive paired-family spatial holdout,Boeing Field+Bush School,,2.836706806850911,2.440316754,1.809845139010806,0.5819327731092436,2001,site_screening_profile,,,,2.6105211407286726,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M0_static_stationary,0.8893307816610087,1,exhaustive paired-family spatial holdout,Boeing Field+Discovery Park,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.2229768592379093,,spatial cross-fitted site-calibrated probability
,Discovery_Park_01,Discovery Park,M0_static_stationary,0.00020870629723151527,0,exhaustive paired-family spatial holdout,Boeing Field+Discovery Park,,3.7511068068509106,1.15928218,1.4801561127306821,0.7478991596638656,2001,site_screening_profile,,,,3.5288227578116422,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M1_nonstationary_groundwater_only,0.8919873904095196,1,exhaustive paired-family spatial holdout,Boeing Field+Discovery Park,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.2371666521009077,,spatial cross-fitted site-calibrated probability
,Discovery_Park_01,Discovery Park,M1_nonstationary_groundwater_only,0.00019645151658871074,0,exhaustive paired-family spatial holdout,Boeing Field+Discovery Park,,3.7511068068509106,1.15928218,1.4801561127306821,0.7478991596638656,2001,site_screening_profile,,,,3.5448054086081053,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M2_nonstationary_groundwater_gradation,0.8997736974374784,1,exhaustive paired-family spatial holdout,Boeing Field+Discovery Park,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.2802631439337278,,spatial cross-fitted site-calibrated probability
,Discovery_Park_01,Discovery Park,M2_nonstationary_groundwater_gradation,0.00020851496239476217,0,exhaustive paired-family spatial holdout,Boeing Field+Discovery Park,,3.7511068068509106,1.15928218,1.4801561127306821,0.7478991596638656,2001,site_screening_profile,,,,3.529065483389141,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M3_full_nonstationary_random_field,0.9415893346474064,1,exhaustive paired-family spatial holdout,Boeing Field+Discovery Park,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.5682562971294294,,spatial cross-fitted site-calibrated probability
,Discovery_Park_01,Discovery Park,M3_full_nonstationary_random_field,0.00011697455096272402,0,exhaustive paired-family spatial holdout,Boeing Field+Discovery Park,,3.7511068068509106,1.15928218,1.4801561127306821,0.7478991596638656,2001,site_screening_profile,,,,3.679219223350568,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M0_static_stationary,0.9598155227315647,1,exhaustive paired-family spatial holdout,Boeing Field+Duwamish,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.7485493123582252,,spatial cross-fitted site-calibrated probability
,Duwamish_01,Duwamish,M0_static_stationary,0.9012470594514431,0,exhaustive paired-family spatial holdout,Boeing Field+Duwamish,,2.0747068068509114,0.6128752270000001,1.519316410569255,1.245798319327731,2001,site_screening_profile,,,,-1.2886899979618651,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M1_nonstationary_groundwater_only,0.9658312894154477,1,exhaustive paired-family spatial holdout,Boeing Field+Duwamish,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.8227753594152376,,spatial cross-fitted site-calibrated probability
,Duwamish_01,Duwamish,M1_nonstationary_groundwater_only,0.9121008237662439,0,exhaustive paired-family spatial holdout,Boeing Field+Duwamish,,2.0747068068509114,0.6128752270000001,1.519316410569255,1.245798319327731,2001,site_screening_profile,,,,-1.3538057696306698,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M2_nonstationary_groundwater_gradation,0.930299167047371,1,exhaustive paired-family spatial holdout,Boeing Field+Duwamish,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.478022836485776,,spatial cross-fitted site-calibrated probability
,Duwamish_01,Duwamish,M2_nonstationary_groundwater_gradation,0.47789194648006744,0,exhaustive paired-family spatial holdout,Boeing Field+Duwamish,,2.0747068068509114,0.6128752270000001,1.519316410569255,1.245798319327731,2001,site_screening_profile,,,,0.055445066747552785,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M3_full_nonstationary_random_field,0.9078484971787065,1,exhaustive paired-family spatial holdout,Boeing Field+Duwamish,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.327622022140863,,spatial cross-fitted site-calibrated probability
,Duwamish_01,Duwamish,M3_full_nonstationary_random_field,0.7421957074221419,0,exhaustive paired-family spatial holdout,Boeing Field+Duwamish,,2.0747068068509114,0.6128752270000001,1.519316410569255,1.245798319327731,2001,site_screening_profile,,,,-0.6501294847274492,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M0_static_stationary,0.8827218461380983,1,exhaustive paired-family spatial holdout,Boeing Field+Elliott Ave,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.1887036400552478,,spatial cross-fitted site-calibrated probability
,Elliott_Ave_01,Elliott Ave,M0_static_stationary,0.04573179160232653,0,exhaustive paired-family spatial holdout,Boeing Field+Elliott Ave,,1.617506806850911,1.323173428,1.3192901143148807,0.5819327731092436,2001,site_screening_profile,,,,1.687727328820524,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M1_nonstationary_groundwater_only,0.886167753801822,1,exhaustive paired-family spatial holdout,Boeing Field+Elliott Ave,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.2063968957962172,,spatial cross-fitted site-calibrated probability
,Elliott_Ave_01,Elliott Ave,M1_nonstationary_groundwater_only,0.05147693426699111,0,exhaustive paired-family spatial holdout,Boeing Field+Elliott Ave,,1.617506806850911,1.323173428,1.3192901143148807,0.5819327731092436,2001,site_screening_profile,,,,1.6306989013506819,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M2_nonstationary_groundwater_gradation,0.9036833815218644,1,exhaustive paired-family spatial holdout,Boeing Field+Elliott Ave,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.3028287387313349,,spatial cross-fitted site-calibrated probability
,Elliott_Ave_01,Elliott Ave,M2_nonstationary_groundwater_gradation,0.08982894979928263,0,exhaustive paired-family spatial holdout,Boeing Field+Elliott Ave,,1.617506806850911,1.323173428,1.3192901143148807,0.5819327731092436,2001,site_screening_profile,,,,1.3418091039374818,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M3_full_nonstationary_random_field,0.9457591286676531,1,exhaustive paired-family spatial holdout,Boeing Field+Elliott Ave,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.6050548119614796,,spatial cross-fitted site-calibrated probability
,Elliott_Ave_01,Elliott Ave,M3_full_nonstationary_random_field,0.1181556501667687,0,exhaustive paired-family spatial holdout,Boeing Field+Elliott Ave,,1.617506806850911,1.323173428,1.3192901143148807,0.5819327731092436,2001,site_screening_profile,,,,1.184257112334048,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M0_static_stationary,0.8862085007669545,1,exhaustive paired-family spatial holdout,Boeing Field+Emerald Downs,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.2066083787082051,,spatial cross-fitted site-calibrated probability
,Emerald_Downs_01,Emerald Downs,M0_static_stationary,0.17684609691000025,0,exhaustive paired-family spatial holdout,Boeing Field+Emerald Downs,,0.7887068068509109,0.70361952,1.5005550643149501,0.7478991596638656,2001,site_screening_profile,,,,0.927451438950356,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M1_nonstationary_groundwater_only,0.8966135826824525,1,exhaustive paired-family spatial holdout,Boeing Field+Emerald Downs,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.2624891317028304,,spatial cross-fitted site-calibrated probability
,Emerald_Downs_01,Emerald Downs,M1_nonstationary_groundwater_only,0.2624790168954767,0,exhaustive paired-family spatial holdout,Boeing Field+Emerald Downs,,0.7887068068509109,0.70361952,1.5005550643149501,0.7478991596638656,2001,site_screening_profile,,,,0.6357213874822962,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M2_nonstationary_groundwater_gradation,0.8959407704696444,1,exhaustive paired-family spatial holdout,Boeing Field+Emerald Downs,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.258756050950561,,spatial cross-fitted site-calibrated probability
,Emerald_Downs_01,Emerald Downs,M2_nonstationary_groundwater_gradation,0.030413553683093397,0,exhaustive paired-family spatial holdout,Boeing Field+Emerald Downs,,0.7887068068509109,0.70361952,1.5005550643149501,0.7478991596638656,2001,site_screening_profile,,,,1.8747501261582138,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M3_full_nonstationary_random_field,0.9374240217602734,1,exhaustive paired-family spatial holdout,Boeing Field+Emerald Downs,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.5335030469859416,,spatial cross-fitted site-calibrated probability
,Emerald_Downs_01,Emerald Downs,M3_full_nonstationary_random_field,0.038667099439650215,0,exhaustive paired-family spatial holdout,Boeing Field+Emerald Downs,,0.7887068068509109,0.70361952,1.5005550643149501,0.7478991596638656,2001,site_screening_profile,,,,1.7663675895562285,,spatial cross-fitted site-calibrated probability
,Boeing_Field_01,Boeing Field,M0_static_stationary,0.8867089938411487,1,exhaustive paired-family spatial holdout,Boeing Field+Factoria,,1.9223068068509113,1.398507877,1.2964777449343137,0.5819327731092436,2001,site_screening_profile,,,,-1.209210428326396,,spatial cross-fitted site-calibrated probability
