site_id,event_key,pga_g,wtd_event_site_adjusted_m,manifestation_code,observed_liquefaction,severe_manifestation,critical_layer_depth_m,critical_layer_qc_mpa,critical_layer_saturated,critical_crossing_margin_m
Canterbury_00012,Yr2011,0.455,3.18516445159912,5,1,1,4.499566048398986,0.7960000000000002,1,1.3144015967998657
Canterbury_00012,Yr2016,0.147219285,2.75141644477844,0,0,0,4.499566048398986,0.7960000000000002,1,1.7481496036205457
Canterbury_00013,Yr2010,0.215,3.23989558219909,0,0,0,4.078953029028219,0.75322,1,0.8390574468291292
Canterbury_00013,Yr2011,0.455,3.27163672447204,5,1,1,4.078953029028219,0.75322,1,0.8073163045561791
Canterbury_00013,Yr2016,0.14692387,2.74229216575622,0,0,0,4.078953029028219,0.75322,1,1.3366608632719994
Canterbury_00014,Yr2016,0.05,1.563973341359722,0,0,0,5.159301569043776,0.58154,1,3.5953282276840537
Canterbury_00015,Yr2016,0.05,1.563973341359722,0,0,0,5.178282896422766,0.98666,1,3.6143095550630435
Canterbury_00016,Yr2010,0.206,2.26899814605712,0,0,0,0.9098831973815038,1.61021,0,-1.3591149486756162
Canterbury_00016,Yr2011,0.379,2.23264455795288,1,1,0,0.9098831973815038,1.61021,0,-1.3227613605713762
Canterbury_00016,Yr2016,0.114041477,1.8963421650886527,0,0,0,0.9098831973815038,1.61021,0,-0.9864589677071489
Canterbury_00017,Yr2010,0.175,2.07609128952026,0,0,0,1.2994045554657248,2.51548,0,-0.7766867340545354
Canterbury_00017,Yr2011,0.402,2.06353425979614,3,1,1,1.2994045554657248,2.51548,0,-0.7641297043304152
Canterbury_00018,Yr2010,0.188,3.02988529205322,0,0,0,5.071487314545254,0.5743599999999999,1,2.041602022492034
Canterbury_00018,Yr2011,0.198,3.00807785987854,0,0,0,5.071487314545254,0.5743599999999999,1,2.063409454666714
Canterbury_00018,Yr2016,0.10134463,2.6294368087291717,0,0,0,5.071487314545254,0.5743599999999999,1,2.4420505058160824
Canterbury_00020,Yr2010,0.192,2.01372051239013,4,1,1,2.4399435772685805,1.1826200000000002,1,0.4262230648784504
Canterbury_00020,Yr2011,0.427,1.59318840503692,2,1,0,2.4399435772685805,1.1826200000000002,1,0.8467551722316604
Canterbury_00021,Yr2010,0.21,1.16198635101318,0,0,0,3.559793221923483,0.5402800000000001,1,2.397806870910303
Canterbury_00021,Yr2011,0.298,1.15529942512512,0,0,0,3.559793221923483,0.5402800000000001,1,2.404493796798363
Canterbury_00021,Yr2016,0.112991974,0.8778200765132885,0,0,0,3.559793221923483,0.5402800000000001,1,2.6819731454101947
Canterbury_00022,Yr2010,0.167,1.41708803176879,2,1,0,1.0597485545714243,8.58166,0,-0.3573394771973657
Canterbury_00022,Yr2011,0.244,1.19379246234893,2,1,0,1.0597485545714243,8.58166,0,-0.13404390777750574
Canterbury_00023,Yr2016,0.150192767,0.786604881286621,0,0,0,1.8397850076488342,0.20542,1,1.0531801263622134
Canterbury_00024,Yr2010,0.174,1.32643234729766,0,0,0,5.457395457953479,0.5870400000000001,1,4.130963110655818
Canterbury_00024,Yr2011,0.351,1.25551128387451,2,1,0,5.457395457953479,0.5870400000000001,1,4.201884174078969
Canterbury_00025,Yr2010,0.176,1.97819232940673,0,0,0,1.07,1.02067,0,-0.90819232940673
Canterbury_00025,Yr2011,0.421,1.92366254329681,4,1,1,1.07,1.02067,0,-0.8536625432968099
Canterbury_00026,Yr2010,0.176,1.86097061634063,0,0,0,1.05,1.37131,0,-0.8109706163406301
Canterbury_00026,Yr2011,0.424,1.82183635234832,1,1,0,1.05,1.37131,0,-0.77183635234832
Canterbury_00026,Yr2016,0.228737518,1.31838297843933,0,0,0,1.05,1.37131,0,-0.2683829784393299
Canterbury_00027,Yr2010,0.177,2.02871751785278,0,0,0,3.7300000000000004,6.80098,1,1.7012824821472203
Canterbury_00027,Yr2011,0.433,2.00239443778991,1,1,0,3.7300000000000004,6.80098,1,1.7276055622100905
Canterbury_00028,Yr2010,0.177,1.94637978076934,0,0,0,1.0550000000000002,5.635200000000001,0,-0.8913797807693398
Canterbury_00028,Yr2011,0.433,1.91357994079589,3,1,1,1.0550000000000002,5.635200000000001,0,-0.8585799407958898
Canterbury_00028,Yr2016,0.22883299,1.45364296436309,0,0,0,1.0550000000000002,5.635200000000001,0,-0.39864296436308977
Canterbury_00029,Yr2010,0.178,2.25311923027038,0,0,0,2.91,4.6785,1,0.6568807697296202
Canterbury_00029,Yr2011,0.444,2.1785135269165,4,1,1,2.91,4.6785,1,0.7314864730835002
Canterbury_00030,Yr2010,0.178,2.24825263023376,0,0,0,1.93,3.68186,0,-0.31825263023376027
Canterbury_00030,Yr2011,0.444,2.18097615242004,4,1,1,1.93,3.68186,0,-0.25097615242004
Canterbury_00031,Yr2010,0.177,2.03454208374023,0,0,0,2.32,6.38272,1,0.2854579162597699
Canterbury_00031,Yr2011,0.433,2.00289177894592,1,1,0,2.32,6.38272,1,0.31710822105407965
Canterbury_00032,Yr2010,0.176,2.20100092887878,0,0,0,1.29,4.1216,0,-0.9110009288787801
Canterbury_00032,Yr2011,0.424,2.11495804786682,1,1,0,1.29,4.1216,0,-0.8249580478668199
Canterbury_00032,Yr2016,0.228561148,1.62820303440094,0,0,0,1.29,4.1216,0,-0.3382030344009399
Canterbury_00033,Yr2010,0.177,2.3617308139801,0,0,0,1.05,4.9270499999999995,0,-1.3117308139800998
Canterbury_00033,Yr2011,0.432,2.36450505256652,1,1,0,1.05,4.9270499999999995,0,-1.3145050525665198
Canterbury_00034,Yr2010,0.177,1.97245669364929,0,0,0,1.77,7.55555,0,-0.20245669364928998
Canterbury_00034,Yr2011,0.431,1.93066906929016,2,1,0,1.77,7.55555,0,-0.16066906929016
Canterbury_00034,Yr2016,0.228792727,1.40479862689971,0,0,0,1.77,7.55555,1,0.3652013731002901
Canterbury_00035,Yr2010,0.178,2.98127889633178,0,0,0,2.55,4.29626,0,-0.4312788963317802
Canterbury_00035,Yr2011,0.43,2.99102902412414,0,0,0,2.55,4.29626,0,-0.44102902412414036
Canterbury_00035,Yr2016,0.226855427,2.68235397338867,0,0,0,2.55,4.29626,0,-0.13235397338867028
Canterbury_00036,Yr2010,0.179,2.36305499076843,0,0,0,2.5700000000000003,7.456240000000001,1,0.20694500923157033
Canterbury_00036,Yr2011,0.445,2.31234145164489,1,1,0,2.5700000000000003,7.456240000000001,1,0.2576585483551104
Canterbury_00036,Yr2016,0.227699861,2.16980195045471,0,0,0,2.5700000000000003,7.456240000000001,1,0.40019804954529015
Canterbury_00037,Yr2010,0.177,1.90454065799713,0,0,0,1.79,5.55129,0,-0.11454065799712998
Canterbury_00037,Yr2011,0.432,1.87121069431304,1,1,0,1.79,5.55129,0,-0.08121069431303996
Canterbury_00038,Yr2010,0.176,2.09018540382385,0,0,0,2.29,8.01,1,0.19981459617615016
Canterbury_00038,Yr2011,0.422,2.00953984260559,4,1,1,2.29,8.01,1,0.2804601573944101
Canterbury_00039,Yr2010,0.18,2.24848055839538,0,0,0,2.02,3.15,0,-0.22848055839537995
Canterbury_00039,Yr2011,0.472,2.21517276763916,1,1,0,2.02,3.15,0,-0.19517276763916014
Canterbury_00039,Yr2016,0.229173362,1.99238073825836,0,0,0,2.02,3.15,1,0.027619261741639978
Canterbury_00040,Yr2010,0.178,2.00596833229064,0,0,0,1.93,8.0112,0,-0.07596833229064015
Canterbury_00040,Yr2011,0.444,2.05383110046386,1,1,0,1.93,8.0112,0,-0.12383110046386014
Canterbury_00040,Yr2016,0.228961602,1.59995877742767,0,0,0,1.93,8.0112,1,0.33004122257232993
Canterbury_00041,Yr2010,0.177,3.18959021568298,0,0,0,2.68,1.5856199999999998,0,-0.5095902156829797
Canterbury_00041,Yr2011,0.428,3.21324276924133,0,0,0,2.68,1.5856199999999998,0,-0.5332427692413297
Canterbury_00042,Yr2010,0.18,2.69530272483825,0,0,0,2.93,0.6625599999999999,1,0.23469727516174999
Canterbury_00042,Yr2011,0.445,2.71134328842163,2,1,0,2.93,0.6625599999999999,1,0.2186567115783702
Canterbury_00043,Yr2010,0.18,2.70497274398803,0,0,0,3.17,0.7595500000000001,1,0.4650272560119699
Canterbury_00043,Yr2011,0.445,2.70894479751586,2,1,0,3.17,0.7595500000000001,1,0.4610552024841401
Canterbury_00044,Yr2010,0.18,2.83669543266296,0,0,0,2.5999999999999996,2.37132,0,-0.23669543266296023
Canterbury_00044,Yr2011,0.445,2.83283901214599,2,1,0,2.5999999999999996,2.37132,0,-0.23283901214599023
Canterbury_00045,Yr2010,0.181,2.84235572814941,0,0,0,2.8899999999999997,0.64104,1,0.047644271850589615
Canterbury_00045,Yr2011,0.444,2.85247254371643,1,1,0,2.8899999999999997,0.64104,1,0.03752745628356946
Canterbury_00045,Yr2016,0.223645374,2.87718772888183,0,0,0,2.8899999999999997,0.64104,1,0.012812271118169516
Canterbury_00046,Yr2010,0.18,3.08369421958923,0,0,0,3.0300000000000002,0.90811,0,-0.0536942195892296
Canterbury_00046,Yr2011,0.438,3.05909752845764,4,1,1,3.0300000000000002,0.90811,0,-0.029097528457639577
Canterbury_00047,Yr2010,0.179,2.45547866821289,0,0,0,1.09,3.0294,0,-1.36547866821289
Canterbury_00047,Yr2011,0.426,2.43993139266967,2,1,0,1.09,3.0294,0,-1.34993139266967
Canterbury_00047,Yr2016,0.223515123,2.43095159530639,0,0,0,1.09,3.0294,0,-1.3409515953063897
Canterbury_00048,Yr2010,0.179,2.3924593925476,0,0,0,1.58,4.0,0,-0.8124593925475998
Canterbury_00048,Yr2011,0.425,2.38819861412048,3,1,1,1.58,4.0,0,-0.8081986141204798
Canterbury_00048,Yr2016,0.223423854,2.38136005401611,0,0,0,1.58,4.0,0,-0.8013600540161101
Canterbury_00049,Yr2010,0.179,2.71640563011169,0,0,0,1.05,3.78138,0,-1.6664056301116899
Canterbury_00049,Yr2011,0.428,2.67052149772644,4,1,1,1.05,3.78138,0,-1.62052149772644
Canterbury_00050,Yr2010,0.179,3.14766120910644,0,0,0,2.63,1.5032999999999999,0,-0.5176612091064401
Canterbury_00050,Yr2011,0.433,3.12917637825012,4,1,1,2.63,1.5032999999999999,0,-0.49917637825011996
Canterbury_00051,Yr2010,0.179,2.38441133499145,0,0,0,1.35,5.1404,0,-1.03441133499145
Canterbury_00051,Yr2011,0.426,2.35929036140441,3,1,1,1.35,5.1404,0,-1.00929036140441
Canterbury_00051,Yr2016,0.222206548,2.38531732559204,0,0,0,1.35,5.1404,0,-1.03531732559204
Canterbury_00052,Yr2010,0.178,2.56889486312866,0,0,0,2.53,1.116,0,-0.038894863128660084
Canterbury_00052,Yr2011,0.424,2.61065793037414,2,1,0,2.53,1.116,0,-0.08065793037414037
Canterbury_00052,Yr2016,0.224991605,2.39411067962646,0,0,0,2.53,1.116,1,0.13588932037353985
Canterbury_00053,Yr2010,0.177,2.63023376464843,0,0,0,2.45,1.941,0,-0.18023376464842977
Canterbury_00053,Yr2011,0.422,2.65396952629089,4,1,1,2.45,1.941,0,-0.20396952629088982
Canterbury_00054,Yr2010,0.181,3.03907942771911,0,0,0,1.05,5.43592,0,-1.98907942771911
Canterbury_00054,Yr2011,0.443,3.01873683929443,4,1,1,1.05,5.43592,0,-1.96873683929443
Canterbury_00055,Yr2010,0.179,2.39537453651428,0,0,0,2.4699999999999998,2.02868,1,0.07462546348571975
Canterbury_00055,Yr2011,0.442,2.39818716049194,1,1,0,2.4699999999999998,2.02868,1,0.07181283950805994
Canterbury_00055,Yr2016,0.226564914,2.27958273887634,0,0,0,2.4699999999999998,2.02868,1,0.19041726112365964
Canterbury_00056,Yr2010,0.179,2.77458381652832,0,0,0,2.67,0.67692,0,-0.10458381652831994
Canterbury_00056,Yr2011,0.436,2.76399827003479,4,1,1,2.67,0.67692,0,-0.09399827003479011
Canterbury_00057,Yr2010,0.181,2.679456949234,0,0,0,2.9699999999999998,0.6945300000000001,1,0.29054305076599984
Canterbury_00057,Yr2011,0.448,2.71393489837646,1,1,0,2.9699999999999998,0.6945300000000001,1,0.2560651016235398
Canterbury_00057,Yr2016,0.224097341,2.75614881515502,0,0,0,2.9699999999999998,0.6945300000000001,1,0.21385118484497978
Canterbury_00058,Yr2010,0.182,2.86589121818542,0,0,0,3.79,0.3782,1,0.9241087818145801
Canterbury_00058,Yr2011,0.456,2.89950633049011,2,1,0,3.79,0.3782,1,0.89049366950989
Canterbury_00058,Yr2016,0.224080294,3.08464550971984,0,0,0,3.79,0.3782,1,0.7053544902801598
Canterbury_00059,Yr2010,0.181,3.0742802619934,0,0,0,4.05,0.49273999999999996,1,0.9757197380065996
Canterbury_00059,Yr2011,0.453,3.10422492027282,2,1,0,4.05,0.49273999999999996,1,0.9457750797271798
Canterbury_00060,Yr2010,0.181,3.3283953666687,0,0,0,3.5700000000000003,0.57748,1,0.24160463333130044
Canterbury_00060,Yr2011,0.452,3.3219187259674,2,1,0,3.5700000000000003,0.57748,1,0.24808127403260016
Canterbury_00061,Yr2010,0.181,2.76048326492309,0,0,0,2.87,0.44462,1,0.10951673507691018
Canterbury_00061,Yr2011,0.448,2.77158665657043,2,1,0,2.87,0.44462,1,0.09841334342956998
Canterbury_00062,Yr2010,0.18,2.75896644592285,0,0,0,3.0300000000000002,0.82866,1,0.27103355407715046
Canterbury_00062,Yr2011,0.448,2.75739026069641,1,1,0,3.0300000000000002,0.82866,1,0.27260973930359045
Canterbury_00062,Yr2016,0.224831298,2.76888537406921,0,0,0,3.0300000000000002,0.82866,1,0.2611146259307904
Canterbury_00063,Yr2010,0.18,2.65687322616577,1,1,0,2.87,0.9074,1,0.21312677383422995
Canterbury_00063,Yr2011,0.448,2.63733887672424,3,1,1,2.87,0.9074,1,0.23266112327576005
Canterbury_00063,Yr2016,0.225150228,2.61411595344543,0,0,0,2.87,0.9074,1,0.25588404655457
Canterbury_00064,Yr2010,0.18,2.79632353782653,0,0,0,2.085,6.2809,0,-0.7113235378265301
Canterbury_00064,Yr2011,0.448,2.76134586334228,2,1,0,2.085,6.2809,0,-0.6763458633422799
Canterbury_00064,Yr2016,0.226269677,2.66660666465759,0,0,0,2.085,6.2809,0,-0.5816066646575901
Canterbury_00065,Yr2010,0.18,2.75398159027099,0,0,0,2.95,2.31889,1,0.1960184097290103
Canterbury_00065,Yr2011,0.448,2.73495864868164,2,1,0,2.95,2.31889,1,0.21504135131836
Canterbury_00066,Yr2010,0.181,3.13331913948059,0,0,0,3.475,0.51502,1,0.34168086051941016
Canterbury_00066,Yr2011,0.456,3.14480948448181,1,1,0,3.475,0.51502,1,0.3301905155181899
Canterbury_00066,Yr2016,0.224965587,3.1818401813507,0,0,0,3.475,0.51502,1,0.2931598186493001
Canterbury_00067,Yr2010,0.18,2.46911430358886,0,0,0,2.3099999999999996,1.01498,0,-0.15911430358886047
Canterbury_00067,Yr2011,0.447,2.46100068092346,2,1,0,2.3099999999999996,1.01498,0,-0.15100068092346053
Canterbury_00067,Yr2016,0.225724965,2.42781686782836,0,0,0,2.3099999999999996,1.01498,0,-0.1178168678283602
Canterbury_00068,Yr2010,0.178,2.43800258636474,0,0,0,2.05,3.82312,0,-0.38800258636474005
Canterbury_00068,Yr2011,0.433,2.44539332389831,4,1,1,2.05,3.82312,0,-0.3953933238983103
Canterbury_00069,Yr2010,0.181,2.79287099838256,0,0,0,2.25,0.96989,0,-0.5428709983825599
Canterbury_00069,Yr2011,0.471,2.79648685455322,3,1,1,2.25,0.96989,0,-0.54648685455322
Canterbury_00069,Yr2016,0.227068946,2.81032657623291,0,0,0,2.25,0.96989,0,-0.5603265762329102
Canterbury_00070,Yr2010,0.183,2.8244297504425,3,1,1,1.97,2.24963,0,-0.8544297504425
Canterbury_00070,Yr2011,0.473,2.83054041862487,4,1,1,1.97,2.24963,0,-0.86054041862487
Canterbury_00071,Yr2010,0.181,2.73818325996398,0,0,0,2.09,5.8998,0,-0.6481832599639801
Canterbury_00071,Yr2011,0.463,2.78383350372314,0,0,0,2.09,5.8998,0,-0.6938335037231402
Canterbury_00071,Yr2016,0.226876482,2.80443549156189,0,0,0,2.09,5.8998,0,-0.7144354915618902
Canterbury_00072,Yr2010,0.18,2.92107963562011,0,0,0,1.76,3.69564,0,-1.16107963562011
Canterbury_00072,Yr2011,0.433,2.86368656158447,2,1,0,1.76,3.69564,0,-1.10368656158447
Canterbury_00073,Yr2010,0.181,3.5885100364685,0,0,0,1.35,3.07808,0,-2.2385100364685
Canterbury_00073,Yr2011,0.435,3.54052138328552,1,1,0,1.35,3.07808,0,-2.1905213832855197
Canterbury_00074,Yr2010,0.182,3.22273564338684,0,0,0,1.14,4.0394,0,-2.0827356433868403
Canterbury_00074,Yr2011,0.445,3.19690203666687,4,1,1,1.14,4.0394,0,-2.0569020366668704
Canterbury_00075,Yr2010,0.182,2.97575402259826,0,0,0,1.05,2.83686,0,-1.92575402259826
Canterbury_00075,Yr2011,0.446,2.95646929740905,4,1,1,1.05,2.83686,0,-1.90646929740905
Canterbury_00076,Yr2010,0.183,2.63401865959167,0,0,0,1.31,4.63469,0,-1.3240186595916699
Canterbury_00076,Yr2011,0.455,2.6025915145874,2,1,0,1.31,4.63469,0,-1.2925915145874
Canterbury_00077,Yr2010,0.183,2.55010795593261,0,0,0,1.05,3.59018,0,-1.50010795593261
Canterbury_00077,Yr2011,0.456,2.53609871864318,1,1,0,1.05,3.59018,0,-1.48609871864318
Canterbury_00077,Yr2016,0.221408829,2.78427791595459,0,0,0,1.05,3.59018,0,-1.7342779159545898
Canterbury_00078,Yr2010,0.184,2.71501946449279,0,0,0,1.05,3.8572699999999998,0,-1.6650194644927898
Canterbury_00078,Yr2011,0.467,2.80783128738403,1,1,0,1.05,3.8572699999999998,0,-1.75783128738403
Canterbury_00079,Yr2010,0.184,2.98008489608764,0,0,0,1.05,3.63274,0,-1.9300848960876398
Canterbury_00079,Yr2011,0.469,2.9845914840698198,1,1,0,1.05,3.63274,0,-1.9345914840698197
Canterbury_00079,Yr2016,0.221740812,3.21313047409057,0,0,0,1.05,3.63274,0,-2.16313047409057
Canterbury_00080,Yr2010,0.184,3.15758204460144,0,0,0,1.05,4.1,0,-2.1075820446014397
Canterbury_00080,Yr2011,0.472,3.12002325057983,1,1,0,1.05,4.1,0,-2.0700232505798297
Canterbury_00080,Yr2016,0.221810594,3.37690329551696,0,0,0,1.05,4.1,0,-2.32690329551696
Canterbury_00081,Yr2010,0.184,3.93298959732055,0,0,0,1.05,1.73564,0,-2.8829895973205497
Canterbury_00081,Yr2011,0.473,4.01302194595336,1,1,0,1.05,1.73564,0,-2.9630219459533604
Canterbury_00082,Yr2010,0.183,4.03895378112793,0,0,0,1.13,3.09161,0,-2.90895378112793
Canterbury_00082,Yr2011,0.461,4.03875494003295,1,1,0,1.13,3.09161,0,-2.90875494003295
Canterbury_00083,Yr2010,0.183,4.19161081314086,0,0,0,1.97,4.55369,0,-2.2216108131408605
Canterbury_00083,Yr2011,0.463,4.18880558013916,1,1,0,1.97,4.55369,0,-2.2188055801391604
Canterbury_00083,Yr2016,0.222951025,4.43400001525878,0,0,0,1.97,4.55369,0,-2.4640000152587804
Canterbury_00084,Yr2010,0.183,3.37257504463195,0,0,0,1.05,3.1298000000000004,0,-2.32257504463195
Canterbury_00084,Yr2011,0.468,3.36248540878295,4,1,1,1.05,3.1298000000000004,0,-2.3124854087829503
Canterbury_00085,Yr2010,0.183,4.14399909973144,0,0,0,4.37,0.60415,1,0.22600090026856012
Canterbury_00085,Yr2011,0.474,4.16305208206176,4,1,1,4.37,0.60415,1,0.20694791793824052
Canterbury_00086,Yr2010,0.183,2.76024365425109,0,0,0,3.3,0.4682,1,0.5397563457489096
Canterbury_00086,Yr2011,0.466,2.80207228660583,1,1,0,3.3,0.4682,1,0.49792771339416975
Canterbury_00086,Yr2016,0.224055469,2.9777512550354,0,0,0,3.3,0.4682,1,0.3222487449645999
Canterbury_00087,Yr2010,0.184,3.87035608291626,1,1,0,3.49,1.37125,0,-0.38035608291626
Canterbury_00087,Yr2011,0.482,3.88198137283325,3,1,1,3.49,1.37125,0,-0.39198137283324996
Canterbury_00088,Yr2010,0.182,3.34004497528076,0,0,0,2.0,5.2894,0,-1.34004497528076
Canterbury_00088,Yr2011,0.451,3.27842569351196,2,1,0,2.0,5.2894,0,-1.2784256935119598
Canterbury_00089,Yr2010,0.184,3.64435839653015,0,0,0,1.46,3.5488000000000004,0,-2.18435839653015
Canterbury_00089,Yr2011,0.481,3.67336869239807,0,0,0,1.46,3.5488000000000004,0,-2.21336869239807
Canterbury_00089,Yr2016,0.22309579,3.85381889343261,0,0,0,1.46,3.5488000000000004,0,-2.39381889343261
Canterbury_00090,Yr2010,0.184,3.54013228416442,2,1,0,3.29,0.9744600000000001,0,-0.2501322841644198
Canterbury_00090,Yr2011,0.479,3.59892129898071,3,1,1,3.29,0.9744600000000001,0,-0.30892129898070975
Canterbury_00091,Yr2010,0.184,3.75287389755249,1,1,0,3.6500000000000004,1.4410399999999999,0,-0.10287389755248944
Canterbury_00091,Yr2011,0.484,3.81128978729248,5,1,1,3.6500000000000004,1.4410399999999999,0,-0.16128978729247967
Canterbury_00092,Yr2010,0.182,2.96875834465026,0,0,0,3.34,1.1317000000000002,1,0.37124165534973974
Canterbury_00092,Yr2011,0.461,3.04167437553405,2,1,0,3.34,1.1317000000000002,1,0.2983256244659498
Canterbury_00093,Yr2010,0.182,2.9326581954956,0,0,0,2.51,0.45001,0,-0.42265819549560035
Canterbury_00093,Yr2011,0.458,2.96054053306579,2,1,0,2.51,0.45001,0,-0.45054053306579034
Canterbury_00094,Yr2010,0.183,3.11591529846191,0,0,0,2.91,0.5221100000000001,0,-0.20591529846190992
Canterbury_00094,Yr2011,0.468,3.16004705429077,1,1,0,2.91,0.5221100000000001,0,-0.25004705429077
Canterbury_00094,Yr2016,0.223791271,3.31565046310424,0,0,0,2.91,0.5221100000000001,0,-0.4056504631042399
Canterbury_00095,Yr2010,0.184,3.68804860115051,1,1,0,3.91,1.17653,1,0.2219513988494901
Canterbury_00095,Yr2011,0.484,3.73986983299255,5,1,1,3.91,1.17653,1,0.17013016700744998
Canterbury_00096,Yr2010,0.182,2.70393991470336,0,0,0,2.1100000000000003,3.8898,0,-0.5939399147033595
Canterbury_00096,Yr2011,0.445,2.70497035980224,4,1,1,2.1100000000000003,3.8898,0,-0.5949703598022396
Canterbury_00097,Yr2010,0.183,2.55295753479003,2,1,0,1.07,1.89982,0,-1.4829575347900301
Canterbury_00097,Yr2011,0.486,2.56267476081848,2,1,0,1.07,1.89982,0,-1.49267476081848
Canterbury_00097,Yr2016,0.225382894,2.77145409584045,0,0,0,1.07,1.89982,0,-1.70145409584045
Canterbury_00098,Yr2010,0.182,2.88196611404419,2,1,0,1.59,2.31026,0,-1.2919661140441898
Canterbury_00098,Yr2011,0.474,2.900719165802,3,1,1,1.59,2.31026,0,-1.310719165802
Canterbury_00098,Yr2016,0.225583941,2.91809177398681,0,0,0,1.59,2.31026,0,-1.32809177398681
Canterbury_00099,Yr2010,0.182,3.30638694763183,2,1,0,2.01,1.96442,0,-1.2963869476318304
Canterbury_00099,Yr2011,0.478,3.20770239830017,5,1,1,2.01,1.96442,0,-1.1977023983001702
Canterbury_00100,Yr2010,0.181,2.66087865829467,0,0,0,2.02,2.28792,0,-0.6408786582946702
Canterbury_00100,Yr2011,0.474,2.65910768508911,1,1,0,2.02,2.28792,0,-0.63910768508911
Canterbury_00101,Yr2010,0.181,2.54385447502136,0,0,0,1.17,2.5656,0,-1.3738544750213602
Canterbury_00101,Yr2011,0.475,2.56353163719177,2,1,0,1.17,2.5656,0,-1.3935316371917699
Canterbury_00101,Yr2016,0.228257552,2.22350788116455,0,0,0,1.17,2.5656,0,-1.05350788116455
Canterbury_00102,Yr2010,0.182,2.609224319458,0,0,0,1.31,1.3302299999999998,0,-1.2992243194579998
Canterbury_00102,Yr2011,0.479,2.63009119033813,2,1,0,1.31,1.3302299999999998,0,-1.3200911903381298
Canterbury_00102,Yr2016,0.227837399,2.16844201087951,0,0,0,1.31,1.3302299999999998,0,-0.8584420108795099
Canterbury_00103,Yr2010,0.182,2.93871235847473,1,1,0,1.99,0.8606,0,-0.9487123584747301
Canterbury_00103,Yr2011,0.482,2.86190366744995,1,1,0,1.99,0.8606,0,-0.8719036674499498
Canterbury_00103,Yr2016,0.227260411,2.54975295066833,0,0,0,1.99,0.8606,0,-0.5597529506683301
Canterbury_00104,Yr2010,0.182,2.56072854995727,0,0,0,1.57,0.8496699999999999,0,-0.99072854995727
Canterbury_00104,Yr2011,0.48,2.58718657493591,2,1,0,1.57,0.8496699999999999,0,-1.01718657493591
Canterbury_00104,Yr2016,0.227739677,2.12359833717346,0,0,0,1.57,0.8496699999999999,0,-0.5535983371734601
Canterbury_00105,Yr2010,0.182,2.64677667617797,0,0,0,1.51,0.5714,0,-1.13677667617797
Canterbury_00105,Yr2011,0.48,2.64806628227233,2,1,0,1.51,0.5714,0,-1.13806628227233
Canterbury_00105,Yr2016,0.227625534,2.17441630363464,0,0,0,1.51,0.5714,0,-0.66441630363464
Canterbury_00106,Yr2010,0.183,2.91989541053772,1,1,0,2.06,1.4484000000000001,0,-0.8598954105377201
Canterbury_00106,Yr2011,0.485,2.84242486953735,2,1,0,2.06,1.4484000000000001,0,-0.7824248695373499
Canterbury_00106,Yr2016,0.226927459,2.76355767250061,0,0,0,2.06,1.4484000000000001,0,-0.7035576725006099
Canterbury_00107,Yr2010,0.182,2.98710894584655,1,1,0,2.05,2.3581999999999996,0,-0.9371089458465502
Canterbury_00107,Yr2011,0.483,2.88706731796264,2,1,0,2.05,2.3581999999999996,0,-0.83706731796264
Canterbury_00107,Yr2016,0.226997212,2.74075412750244,0,0,0,2.05,2.3581999999999996,0,-0.6907541275024403
Canterbury_00108,Yr2010,0.182,2.99218344688415,2,1,0,1.91,1.7971000000000001,0,-1.08218344688415
Canterbury_00108,Yr2011,0.474,2.95824360847473,4,1,1,1.91,1.7971000000000001,0,-1.0482436084747302
Canterbury_00109,Yr2010,0.183,2.83360719680786,0,0,0,1.79,1.3113599999999999,0,-1.04360719680786
Canterbury_00109,Yr2011,0.487,2.76576828956604,1,1,0,1.79,1.3113599999999999,0,-0.97576828956604
Canterbury_00109,Yr2016,0.227070495,2.65513205528259,0,0,0,1.79,1.3113599999999999,0,-0.8651320552825901
Canterbury_00110,Yr2010,0.182,2.73947024345398,0,0,0,1.49,1.3978,0,-1.24947024345398
Canterbury_00110,Yr2011,0.48,2.72316408157348,2,1,0,1.49,1.3978,0,-1.2331640815734801
Canterbury_00110,Yr2016,0.227508649,2.28728175163269,0,0,0,1.49,1.3978,0,-0.79728175163269
Canterbury_00111,Yr2010,0.181,2.48333573341369,1,1,0,2.56,2.15702,1,0.07666426658630998
Canterbury_00111,Yr2011,0.484,2.51234769821167,5,1,1,2.56,2.15702,1,0.04765230178833013
Canterbury_00112,Yr2010,0.181,2.69159531593322,0,0,0,1.95,3.3602,0,-0.74159531593322
Canterbury_00112,Yr2011,0.47,2.69402194023132,2,1,0,1.95,3.3602,0,-0.7440219402313202
Canterbury_00112,Yr2016,0.227423027,2.59590077400207,0,0,0,1.95,3.3602,0,-0.6459007740020699
Canterbury_00113,Yr2010,0.181,2.48486304283142,0,0,0,2.02,4.1548,0,-0.46486304283142
Canterbury_00113,Yr2011,0.468,2.50955581665039,1,1,0,2.02,4.1548,0,-0.48955581665039016
Canterbury_00113,Yr2016,0.227975994,2.32963061332702,0,0,0,2.02,4.1548,0,-0.30963061332702013
Canterbury_00114,Yr2010,0.182,2.61197471618652,0,0,0,1.9,3.5602,0,-0.71197471618652
Canterbury_00114,Yr2011,0.488,2.57786917686462,1,1,0,1.9,3.5602,0,-0.6778691768646201
